discipline_title,event_title,slug_game,participant_type,medal_type,rank_position,country_name,country_code,NOC,Medal,Year
Wrestling,"Bantamweight, Greco-Roman (??7 kilograms) Men",moscow-1980,Athlete,SILVER,2,Poland,PL,POL,1,1980
Wrestling,"Bantamweight, Greco-Roman (??7 kilograms) Men",moscow-1980,Athlete,BRONZE,3,Sweden,SE,SWE,1,1980
Canoe Sprint,C1 500m canoe single men,moscow-1980,Athlete,GOLD,1,Soviet Union,,URS,1,1980
Canoe Sprint,C1 500m canoe single men,moscow-1980,Athlete,SILVER,2,Bulgaria,BG,BUL,1,1980
Canoe Sprint,C1 500m canoe single men,moscow-1980,Athlete,BRONZE,3,German Democratic Republic (Germany),,GDR,1,1980
Canoe Sprint,K2 500m kayak double women,moscow-1980,GameTeam,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Canoe Sprint,K2 500m kayak double women,moscow-1980,GameTeam,SILVER,2,Soviet Union,,URS,1,1980
Canoe Sprint,K2 500m kayak double women,moscow-1980,GameTeam,BRONZE,3,Hungary,HU,HUN,1,1980
Canoe Sprint,C2 500m canoe double men,moscow-1980,GameTeam,GOLD,1,Hungary,HU,HUN,1,1980
Canoe Sprint,C2 500m canoe double men,moscow-1980,GameTeam,SILVER,2,Romania,RO,ROU,1,1980
Canoe Sprint,C2 500m canoe double men,moscow-1980,GameTeam,BRONZE,3,Bulgaria,BG,BUL,1,1980
Canoe Sprint,K1 500m kayak single women,moscow-1980,Athlete,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Canoe Sprint,K1 500m kayak single women,moscow-1980,Athlete,SILVER,2,Bulgaria,BG,BUL,1,1980
Canoe Sprint,K1 500m kayak single women,moscow-1980,Athlete,BRONZE,3,Soviet Union,,URS,1,1980
Canoe Sprint,K4 1000m kayak four men,moscow-1980,GameTeam,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Canoe Sprint,K4 1000m kayak four men,moscow-1980,GameTeam,SILVER,2,Romania,RO,ROU,1,1980
Canoe Sprint,K4 1000m kayak four men,moscow-1980,GameTeam,BRONZE,3,Bulgaria,BG,BUL,1,1980
Canoe Sprint,K1 500m kayak single men,moscow-1980,Athlete,GOLD,1,Soviet Union,,URS,1,1980
Canoe Sprint,K1 500m kayak single men,moscow-1980,Athlete,SILVER,2,Australia,AU,AUS,1,1980
Canoe Sprint,K1 500m kayak single men,moscow-1980,Athlete,BRONZE,3,Romania,RO,ROU,1,1980
Canoe Sprint,C1 1000m canoe single men,moscow-1980,Athlete,GOLD,1,Bulgaria,BG,BUL,1,1980
Canoe Sprint,C1 1000m canoe single men,moscow-1980,Athlete,SILVER,2,Soviet Union,,URS,1,1980
Canoe Sprint,C1 1000m canoe single men,moscow-1980,Athlete,BRONZE,3,German Democratic Republic (Germany),,GDR,1,1980
Canoe Sprint,C2 1000m canoe double men,moscow-1980,GameTeam,GOLD,1,Romania,RO,ROU,1,1980
Canoe Sprint,C2 1000m canoe double men,moscow-1980,GameTeam,SILVER,2,German Democratic Republic (Germany),,GDR,1,1980
Canoe Sprint,C2 1000m canoe double men,moscow-1980,GameTeam,BRONZE,3,Soviet Union,,URS,1,1980
Canoe Sprint,K2 1000m kayak double men,moscow-1980,GameTeam,GOLD,1,Soviet Union,,URS,1,1980
Canoe Sprint,K2 1000m kayak double men,moscow-1980,GameTeam,SILVER,2,Hungary,HU,HUN,1,1980
Canoe Sprint,K2 1000m kayak double men,moscow-1980,GameTeam,BRONZE,3,Spain,ES,ESP,1,1980
Canoe Sprint,K1 1000m kayak single men,moscow-1980,Athlete,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Canoe Sprint,K1 1000m kayak single men,moscow-1980,Athlete,SILVER,2,France,FR,FRA,1,1980
Canoe Sprint,K1 1000m kayak single men,moscow-1980,Athlete,BRONZE,3,Romania,RO,ROU,1,1980
Canoe Sprint,K2 500m kayak double men,moscow-1980,GameTeam,GOLD,1,Soviet Union,,URS,1,1980
Canoe Sprint,K2 500m kayak double men,moscow-1980,GameTeam,SILVER,2,Spain,ES,ESP,1,1980
Canoe Sprint,K2 500m kayak double men,moscow-1980,GameTeam,BRONZE,3,German Democratic Republic (Germany),,GDR,1,1980
Equestrian Eventing,team mixed,moscow-1980,GameTeam,GOLD,1,Soviet Union,,URS,1,1980
Equestrian Eventing,team mixed,moscow-1980,GameTeam,SILVER,2,Italy,IT,ITA,1,1980
Equestrian Eventing,team mixed,moscow-1980,GameTeam,BRONZE,3,Mexico,MX,MEX,1,1980
Equestrian Eventing,individual mixed,moscow-1980,Athlete,GOLD,1,Italy,IT,ITA,1,1980
Equestrian Eventing,individual mixed,moscow-1980,Athlete,SILVER,2,Soviet Union,,URS,1,1980
Equestrian Eventing,individual mixed,moscow-1980,Athlete,BRONZE,3,Soviet Union,,URS,1,1980
Volleyball,volleyball women,moscow-1980,GameTeam,GOLD,1,Soviet Union,,URS,1,1980
Volleyball,volleyball women,moscow-1980,GameTeam,SILVER,2,German Democratic Republic (Germany),,GDR,1,1980
Volleyball,volleyball women,moscow-1980,GameTeam,BRONZE,3,Bulgaria,BG,BUL,1,1980
Volleyball,volleyball men,moscow-1980,GameTeam,GOLD,1,Soviet Union,,URS,1,1980
Volleyball,volleyball men,moscow-1980,GameTeam,SILVER,2,Bulgaria,BG,BUL,1,1980
Volleyball,volleyball men,moscow-1980,GameTeam,BRONZE,3,Romania,RO,ROU,1,1980
Archery,individual FITA round women,moscow-1980,Athlete,GOLD,1,Soviet Union,,URS,1,1980
Archery,individual FITA round women,moscow-1980,Athlete,SILVER,2,Soviet Union,,URS,1,1980
Archery,individual FITA round women,moscow-1980,Athlete,BRONZE,3,Finland,FI,FIN,1,1980
Archery,individual FITA round men,moscow-1980,Athlete,GOLD,1,Finland,FI,FIN,1,1980
Archery,individual FITA round men,moscow-1980,Athlete,SILVER,2,Soviet Union,,URS,1,1980
Archery,individual FITA round men,moscow-1980,Athlete,BRONZE,3,Italy,IT,ITA,1,1980
Rowing,four-oared shell with coxswain men,moscow-1980,GameTeam,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Rowing,four-oared shell with coxswain men,moscow-1980,GameTeam,SILVER,2,Soviet Union,,URS,1,1980
Rowing,four-oared shell with coxswain men,moscow-1980,GameTeam,BRONZE,3,Poland,PL,POL,1,1980
Rowing,double sculls 2x women,moscow-1980,GameTeam,GOLD,1,Soviet Union,,URS,1,1980
Rowing,double sculls 2x women,moscow-1980,GameTeam,SILVER,2,German Democratic Republic (Germany),,GDR,1,1980
Rowing,double sculls 2x women,moscow-1980,GameTeam,BRONZE,3,Romania,RO,ROU,1,1980
Rowing,pair-oared shell with coxswain men,moscow-1980,GameTeam,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Rowing,pair-oared shell with coxswain men,moscow-1980,GameTeam,SILVER,2,Soviet Union,,URS,1,1980
Rowing,pair-oared shell with coxswain men,moscow-1980,GameTeam,BRONZE,3,Yugoslavia,YU,YUG,1,1980
Rowing,pair without coxswain 2 women,moscow-1980,GameTeam,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Rowing,pair without coxswain 2 women,moscow-1980,GameTeam,SILVER,2,Poland,PL,POL,1,1980
Rowing,pair without coxswain 2 women,moscow-1980,GameTeam,BRONZE,3,Bulgaria,BG,BUL,1,1980
Rowing,fouroared shell with coxswain 4 women,moscow-1980,GameTeam,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Rowing,fouroared shell with coxswain 4 women,moscow-1980,GameTeam,SILVER,2,Bulgaria,BG,BUL,1,1980
Rowing,fouroared shell with coxswain 4 women,moscow-1980,GameTeam,BRONZE,3,Soviet Union,,URS,1,1980
Rowing,double sculls 2x men,moscow-1980,GameTeam,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Rowing,double sculls 2x men,moscow-1980,GameTeam,SILVER,2,Yugoslavia,YU,YUG,1,1980
Rowing,double sculls 2x men,moscow-1980,GameTeam,BRONZE,3,Czechoslovakia,,TCH,1,1980
Rowing,four without coxswain 4 men,moscow-1980,GameTeam,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Rowing,four without coxswain 4 men,moscow-1980,GameTeam,SILVER,2,Soviet Union,,URS,1,1980
Rowing,four without coxswain 4 men,moscow-1980,GameTeam,BRONZE,3,Great Britain,GB,GBR,1,1980
Rowing,eight with coxswain 8 women,moscow-1980,GameTeam,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Rowing,eight with coxswain 8 women,moscow-1980,GameTeam,SILVER,2,Soviet Union,,URS,1,1980
Rowing,eight with coxswain 8 women,moscow-1980,GameTeam,BRONZE,3,Romania,RO,ROU,1,1980
Rowing,pair without coxswain 2 men,moscow-1980,GameTeam,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Rowing,pair without coxswain 2 men,moscow-1980,GameTeam,SILVER,2,Soviet Union,,URS,1,1980
Rowing,pair without coxswain 2 men,moscow-1980,GameTeam,BRONZE,3,Great Britain,GB,GBR,1,1980
Rowing,quadruple sculls without coxsw men,moscow-1980,GameTeam,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Rowing,quadruple sculls without coxsw men,moscow-1980,GameTeam,SILVER,2,Soviet Union,,URS,1,1980
Rowing,quadruple sculls without coxsw men,moscow-1980,GameTeam,BRONZE,3,Bulgaria,BG,BUL,1,1980
Rowing,eight with coxswain 8 men,moscow-1980,GameTeam,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Rowing,eight with coxswain 8 men,moscow-1980,GameTeam,SILVER,2,Great Britain,GB,GBR,1,1980
Rowing,eight with coxswain 8 men,moscow-1980,GameTeam,BRONZE,3,Soviet Union,,URS,1,1980
Rowing,quadruple sculls with coxswain women,moscow-1980,GameTeam,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Rowing,quadruple sculls with coxswain women,moscow-1980,GameTeam,SILVER,2,Soviet Union,,URS,1,1980
Rowing,quadruple sculls with coxswain women,moscow-1980,GameTeam,BRONZE,3,Bulgaria,BG,BUL,1,1980
Rowing,single sculls 1x women,moscow-1980,Athlete,GOLD,1,Romania,RO,ROU,1,1980
Rowing,single sculls 1x women,moscow-1980,Athlete,SILVER,2,Soviet Union,,URS,1,1980
Rowing,single sculls 1x women,moscow-1980,Athlete,BRONZE,3,German Democratic Republic (Germany),,GDR,1,1980
Rowing,single sculls 1x men,moscow-1980,Athlete,GOLD,1,Finland,FI,FIN,1,1980
Rowing,single sculls 1x men,moscow-1980,Athlete,SILVER,2,Soviet Union,,URS,1,1980
Rowing,single sculls 1x men,moscow-1980,Athlete,BRONZE,3,German Democratic Republic (Germany),,GDR,1,1980
Athletics,4x400m relay women,moscow-1980,GameTeam,GOLD,1,Soviet Union,,URS,1,1980
Athletics,4x400m relay women,moscow-1980,GameTeam,SILVER,2,German Democratic Republic (Germany),,GDR,1,1980
Athletics,4x400m relay women,moscow-1980,GameTeam,BRONZE,3,Great Britain,GB,GBR,1,1980
Athletics,shot put men,moscow-1980,Athlete,GOLD,1,Soviet Union,,URS,1,1980
Athletics,shot put men,moscow-1980,Athlete,SILVER,2,Soviet Union,,URS,1,1980
Athletics,shot put men,moscow-1980,Athlete,BRONZE,3,German Democratic Republic (Germany),,GDR,1,1980
Athletics,high jump women,moscow-1980,Athlete,GOLD,1,Italy,IT,ITA,1,1980
Athletics,high jump women,moscow-1980,Athlete,SILVER,2,Poland,PL,POL,1,1980
Athletics,high jump women,moscow-1980,Athlete,BRONZE,3,German Democratic Republic (Germany),,GDR,1,1980
Athletics,400m women,moscow-1980,Athlete,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Athletics,400m women,moscow-1980,Athlete,SILVER,2,Czechoslovakia,,TCH,1,1980
Athletics,400m women,moscow-1980,Athlete,BRONZE,3,German Democratic Republic (Germany),,GDR,1,1980
Athletics,100m women,moscow-1980,Athlete,GOLD,1,Soviet Union,,URS,1,1980
Athletics,100m women,moscow-1980,Athlete,SILVER,2,German Democratic Republic (Germany),,GDR,1,1980
Athletics,100m women,moscow-1980,Athlete,BRONZE,3,German Democratic Republic (Germany),,GDR,1,1980
Athletics,marathon men,moscow-1980,Athlete,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Athletics,marathon men,moscow-1980,Athlete,SILVER,2,Netherlands,NL,NED,1,1980
Athletics,marathon men,moscow-1980,Athlete,BRONZE,3,Soviet Union,,URS,1,1980
Athletics,4x100m relay women,moscow-1980,GameTeam,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Athletics,4x100m relay women,moscow-1980,GameTeam,SILVER,2,Soviet Union,,URS,1,1980
Athletics,4x100m relay women,moscow-1980,GameTeam,BRONZE,3,Great Britain,GB,GBR,1,1980
Athletics,50km walk men,moscow-1980,Athlete,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Athletics,50km walk men,moscow-1980,Athlete,SILVER,2,Spain,ES,ESP,1,1980
Athletics,50km walk men,moscow-1980,Athlete,BRONZE,3,Soviet Union,,URS,1,1980
Athletics,shot put women,moscow-1980,Athlete,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Athletics,shot put women,moscow-1980,Athlete,SILVER,2,Soviet Union,,URS,1,1980
Athletics,shot put women,moscow-1980,Athlete,BRONZE,3,German Democratic Republic (Germany),,GDR,1,1980
Athletics,20km walk men,moscow-1980,Athlete,GOLD,1,Italy,IT,ITA,1,1980
Athletics,20km walk men,moscow-1980,Athlete,SILVER,2,Soviet Union,,URS,1,1980
Athletics,20km walk men,moscow-1980,Athlete,BRONZE,3,German Democratic Republic (Germany),,GDR,1,1980
Athletics,110m hurdles men,moscow-1980,Athlete,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Athletics,110m hurdles men,moscow-1980,Athlete,SILVER,2,Cuba,CU,CUB,1,1980
Athletics,110m hurdles men,moscow-1980,Athlete,BRONZE,3,Soviet Union,,URS,1,1980
Athletics,1500m men,moscow-1980,Athlete,GOLD,1,Great Britain,GB,GBR,1,1980
Athletics,1500m men,moscow-1980,Athlete,SILVER,2,German Democratic Republic (Germany),,GDR,1,1980
Athletics,1500m men,moscow-1980,Athlete,BRONZE,3,Great Britain,GB,GBR,1,1980
Athletics,high jump men,moscow-1980,Athlete,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Athletics,high jump men,moscow-1980,Athlete,SILVER,2,Poland,PL,POL,1,1980
Athletics,high jump men,moscow-1980,Athlete,BRONZE,3,German Democratic Republic (Germany),,GDR,1,1980
Athletics,4x100m relay men,moscow-1980,GameTeam,GOLD,1,Soviet Union,,URS,1,1980
Athletics,4x100m relay men,moscow-1980,GameTeam,SILVER,2,Poland,PL,POL,1,1980
Athletics,4x100m relay men,moscow-1980,GameTeam,BRONZE,3,France,FR,FRA,1,1980
Athletics,4x400m relay men,moscow-1980,GameTeam,GOLD,1,Soviet Union,,URS,1,1980
Athletics,4x400m relay men,moscow-1980,GameTeam,SILVER,2,German Democratic Republic (Germany),,GDR,1,1980
Athletics,4x400m relay men,moscow-1980,GameTeam,BRONZE,3,Italy,IT,ITA,1,1980
Athletics,10000m men,moscow-1980,Athlete,GOLD,1,Ethiopia,ET,ETH,1,1980
Athletics,10000m men,moscow-1980,Athlete,SILVER,2,Finland,FI,FIN,1,1980
Athletics,10000m men,moscow-1980,Athlete,BRONZE,3,Ethiopia,ET,ETH,1,1980
Athletics,pole vault men,moscow-1980,Athlete,GOLD,1,Poland,PL,POL,1,1980
Athletics,pole vault men,moscow-1980,Athlete,SILVER,2,Poland,PL,POL,1,1980
Athletics,pole vault men,moscow-1980,Athlete,SILVER,2,Soviet Union,,URS,1,1980
Athletics,javelin throw men,moscow-1980,Athlete,GOLD,1,Soviet Union,,URS,1,1980
Athletics,javelin throw men,moscow-1980,Athlete,SILVER,2,Soviet Union,,URS,1,1980
Athletics,javelin throw men,moscow-1980,Athlete,BRONZE,3,German Democratic Republic (Germany),,GDR,1,1980
Athletics,discus throw women,moscow-1980,Athlete,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Athletics,discus throw women,moscow-1980,Athlete,SILVER,2,Bulgaria,BG,BUL,1,1980
Athletics,discus throw women,moscow-1980,Athlete,BRONZE,3,Soviet Union,,URS,1,1980
Athletics,5000m men,moscow-1980,Athlete,GOLD,1,Ethiopia,ET,ETH,1,1980
Athletics,5000m men,moscow-1980,Athlete,SILVER,2,United Republic of Tanzania,,TAN,1,1980
Athletics,5000m men,moscow-1980,Athlete,BRONZE,3,Finland,FI,FIN,1,1980
Athletics,hammer throw men,moscow-1980,Athlete,GOLD,1,Soviet Union,,URS,1,1980
Athletics,hammer throw men,moscow-1980,Athlete,SILVER,2,Soviet Union,,URS,1,1980
Athletics,hammer throw men,moscow-1980,Athlete,BRONZE,3,Soviet Union,,URS,1,1980
Athletics,long jump women,moscow-1980,Athlete,GOLD,1,Soviet Union,,URS,1,1980
Athletics,long jump women,moscow-1980,Athlete,SILVER,2,German Democratic Republic (Germany),,GDR,1,1980
Athletics,long jump women,moscow-1980,Athlete,BRONZE,3,Soviet Union,,URS,1,1980
Athletics,800m men,moscow-1980,Athlete,GOLD,1,Great Britain,GB,GBR,1,1980
Athletics,800m men,moscow-1980,Athlete,SILVER,2,Great Britain,GB,GBR,1,1980
Athletics,800m men,moscow-1980,Athlete,BRONZE,3,Soviet Union,,URS,1,1980
Athletics,3000m steeplechase men,moscow-1980,Athlete,GOLD,1,Poland,PL,POL,1,1980
Athletics,3000m steeplechase men,moscow-1980,Athlete,SILVER,2,United Republic of Tanzania,,TAN,1,1980
Athletics,3000m steeplechase men,moscow-1980,Athlete,BRONZE,3,Ethiopia,ET,ETH,1,1980
Athletics,pentathlon women,moscow-1980,Athlete,GOLD,1,Soviet Union,,URS,1,1980
Athletics,pentathlon women,moscow-1980,Athlete,SILVER,2,Soviet Union,,URS,1,1980
Athletics,pentathlon women,moscow-1980,Athlete,BRONZE,3,Soviet Union,,URS,1,1980
Athletics,javelin throw women,moscow-1980,Athlete,GOLD,1,Cuba,CU,CUB,1,1980
Athletics,javelin throw women,moscow-1980,Athlete,SILVER,2,Soviet Union,,URS,1,1980
Athletics,javelin throw women,moscow-1980,Athlete,BRONZE,3,German Democratic Republic (Germany),,GDR,1,1980
Athletics,400m hurdles men,moscow-1980,Athlete,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Athletics,400m hurdles men,moscow-1980,Athlete,SILVER,2,Soviet Union,,URS,1,1980
Athletics,400m hurdles men,moscow-1980,Athlete,BRONZE,3,Great Britain,GB,GBR,1,1980
Athletics,400m men,moscow-1980,Athlete,GOLD,1,Soviet Union,,URS,1,1980
Athletics,400m men,moscow-1980,Athlete,SILVER,2,Australia,AU,AUS,1,1980
Athletics,400m men,moscow-1980,Athlete,BRONZE,3,German Democratic Republic (Germany),,GDR,1,1980
Athletics,200m women,moscow-1980,Athlete,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Athletics,200m women,moscow-1980,Athlete,SILVER,2,Soviet Union,,URS,1,1980
Athletics,200m women,moscow-1980,Athlete,BRONZE,3,Jamaica,JM,JAM,1,1980
Athletics,long jump men,moscow-1980,Athlete,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Athletics,long jump men,moscow-1980,Athlete,SILVER,2,German Democratic Republic (Germany),,GDR,1,1980
Athletics,long jump men,moscow-1980,Athlete,BRONZE,3,Soviet Union,,URS,1,1980
Athletics,100m hurdles women,moscow-1980,Athlete,GOLD,1,Soviet Union,,URS,1,1980
Athletics,100m hurdles women,moscow-1980,Athlete,SILVER,2,German Democratic Republic (Germany),,GDR,1,1980
Athletics,100m hurdles women,moscow-1980,Athlete,BRONZE,3,Poland,PL,POL,1,1980
Athletics,200m men,moscow-1980,Athlete,GOLD,1,Italy,IT,ITA,1,1980
Athletics,200m men,moscow-1980,Athlete,SILVER,2,Great Britain,GB,GBR,1,1980
Athletics,200m men,moscow-1980,Athlete,BRONZE,3,Jamaica,JM,JAM,1,1980
Athletics,decathlon men,moscow-1980,Athlete,GOLD,1,Great Britain,GB,GBR,1,1980
Athletics,decathlon men,moscow-1980,Athlete,SILVER,2,Soviet Union,,URS,1,1980
Athletics,decathlon men,moscow-1980,Athlete,BRONZE,3,Soviet Union,,URS,1,1980
Athletics,triple jump men,moscow-1980,Athlete,GOLD,1,Soviet Union,,URS,1,1980
Athletics,triple jump men,moscow-1980,Athlete,SILVER,2,Soviet Union,,URS,1,1980
Athletics,triple jump men,moscow-1980,Athlete,BRONZE,3,Brazil,BR,BRA,1,1980
Athletics,discus throw men,moscow-1980,Athlete,GOLD,1,Soviet Union,,URS,1,1980
Athletics,discus throw men,moscow-1980,Athlete,SILVER,2,Czechoslovakia,,TCH,1,1980
Athletics,discus throw men,moscow-1980,Athlete,BRONZE,3,Cuba,CU,CUB,1,1980
Athletics,800m women,moscow-1980,Athlete,GOLD,1,Soviet Union,,URS,1,1980
Athletics,800m women,moscow-1980,Athlete,SILVER,2,Soviet Union,,URS,1,1980
Athletics,800m women,moscow-1980,Athlete,BRONZE,3,Soviet Union,,URS,1,1980
Athletics,1500m women,moscow-1980,Athlete,GOLD,1,Soviet Union,,URS,1,1980
Athletics,1500m women,moscow-1980,Athlete,SILVER,2,German Democratic Republic (Germany),,GDR,1,1980
Athletics,1500m women,moscow-1980,Athlete,BRONZE,3,Soviet Union,,URS,1,1980
Athletics,100m men,moscow-1980,Athlete,GOLD,1,Great Britain,GB,GBR,1,1980
Athletics,100m men,moscow-1980,Athlete,SILVER,2,Cuba,CU,CUB,1,1980
Athletics,100m men,moscow-1980,Athlete,BRONZE,3,Bulgaria,BG,BUL,1,1980
Hockey,hockey men,moscow-1980,GameTeam,GOLD,1,India,IN,IND,1,1980
Hockey,hockey men,moscow-1980,GameTeam,SILVER,2,Spain,ES,ESP,1,1980
Hockey,hockey men,moscow-1980,GameTeam,BRONZE,3,Soviet Union,,URS,1,1980
Hockey,hockey women,moscow-1980,GameTeam,GOLD,1,Zimbabwe,ZW,ZIM,1,1980
Hockey,hockey women,moscow-1980,GameTeam,SILVER,2,Czechoslovakia,,TCH,1,1980
Hockey,hockey women,moscow-1980,GameTeam,BRONZE,3,Soviet Union,,URS,1,1980
Modern Pentathlon,team competition men,moscow-1980,GameTeam,GOLD,1,Soviet Union,,URS,1,1980
Modern Pentathlon,team competition men,moscow-1980,GameTeam,SILVER,2,Hungary,HU,HUN,1,1980
Modern Pentathlon,team competition men,moscow-1980,GameTeam,BRONZE,3,Sweden,SE,SWE,1,1980
Modern Pentathlon,Individual competition men,moscow-1980,Athlete,GOLD,1,Soviet Union,,URS,1,1980
Modern Pentathlon,Individual competition men,moscow-1980,Athlete,SILVER,2,Hungary,HU,HUN,1,1980
Modern Pentathlon,Individual competition men,moscow-1980,Athlete,BRONZE,3,Soviet Union,,URS,1,1980
Equestrian Dressage,individual mixed,moscow-1980,Athlete,GOLD,1,Austria,AT,AUT,1,1980
Equestrian Dressage,individual mixed,moscow-1980,Athlete,SILVER,2,Soviet Union,,URS,1,1980
Equestrian Dressage,individual mixed,moscow-1980,Athlete,BRONZE,3,Soviet Union,,URS,1,1980
Equestrian Dressage,team mixed,moscow-1980,GameTeam,GOLD,1,Soviet Union,,URS,1,1980
Equestrian Dressage,team mixed,moscow-1980,GameTeam,SILVER,2,Bulgaria,BG,BUL,1,1980
Equestrian Dressage,team mixed,moscow-1980,GameTeam,BRONZE,3,Romania,RO,ROU,1,1980
Shooting,skeet (125 targets) mixed,moscow-1980,Athlete,GOLD,1,Denmark,DK,DEN,1,1980
Shooting,skeet (125 targets) mixed,moscow-1980,Athlete,SILVER,2,Sweden,SE,SWE,1,1980
Shooting,skeet (125 targets) mixed,moscow-1980,Athlete,BRONZE,3,Cuba,CU,CUB,1,1980
Shooting,trap (125 targets) mixed,moscow-1980,Athlete,GOLD,1,Italy,IT,ITA,1,1980
Shooting,trap (125 targets) mixed,moscow-1980,Athlete,SILVER,2,Soviet Union,,URS,1,1980
Shooting,trap (125 targets) mixed,moscow-1980,Athlete,BRONZE,3,German Democratic Republic (Germany),,GDR,1,1980
Shooting,50m rifle prone 60 shots mixed,moscow-1980,Athlete,GOLD,1,Hungary,HU,HUN,1,1980
Shooting,50m rifle prone 60 shots mixed,moscow-1980,Athlete,SILVER,2,German Democratic Republic (Germany),,GDR,1,1980
Shooting,50m rifle prone 60 shots mixed,moscow-1980,Athlete,BRONZE,3,Bulgaria,BG,BUL,1,1980
Shooting,50m running target 3030 shots mixed,moscow-1980,Athlete,GOLD,1,Soviet Union,,URS,1,1980
Shooting,50m running target 3030 shots mixed,moscow-1980,Athlete,SILVER,2,German Democratic Republic (Germany),,GDR,1,1980
Shooting,50m running target 3030 shots mixed,moscow-1980,Athlete,BRONZE,3,Soviet Union,,URS,1,1980
Shooting,50m rifle 3 positions 3x40 shots mixed,moscow-1980,Athlete,GOLD,1,Soviet Union,,URS,1,1980
Shooting,50m rifle 3 positions 3x40 shots mixed,moscow-1980,Athlete,SILVER,2,German Democratic Republic (Germany),,GDR,1,1980
Shooting,50m rifle 3 positions 3x40 shots mixed,moscow-1980,Athlete,BRONZE,3,Sweden,SE,SWE,1,1980
Shooting,25m rapid fire pistol 60 shots mixed,moscow-1980,Athlete,GOLD,1,Romania,RO,ROU,1,1980
Shooting,25m rapid fire pistol 60 shots mixed,moscow-1980,Athlete,SILVER,2,German Democratic Republic (Germany),,GDR,1,1980
Shooting,25m rapid fire pistol 60 shots mixed,moscow-1980,Athlete,BRONZE,3,Austria,AT,AUT,1,1980
Shooting,50m pistol 60 shots mixed,moscow-1980,Athlete,GOLD,1,Soviet Union,,URS,1,1980
Shooting,50m pistol 60 shots mixed,moscow-1980,Athlete,SILVER,2,German Democratic Republic (Germany),,GDR,1,1980
Shooting,50m pistol 60 shots mixed,moscow-1980,Athlete,BRONZE,3,Bulgaria,BG,BUL,1,1980
Swimming,100m butterfly women,moscow-1980,Athlete,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Swimming,100m butterfly women,moscow-1980,Athlete,SILVER,2,German Democratic Republic (Germany),,GDR,1,1980
Swimming,100m butterfly women,moscow-1980,Athlete,BRONZE,3,German Democratic Republic (Germany),,GDR,1,1980
Swimming,200m butterfly men,moscow-1980,Athlete,GOLD,1,Soviet Union,,URS,1,1980
Swimming,200m butterfly men,moscow-1980,Athlete,SILVER,2,Great Britain,GB,GBR,1,1980
Swimming,200m butterfly men,moscow-1980,Athlete,BRONZE,3,German Democratic Republic (Germany),,GDR,1,1980
Swimming,4x200m freestyle relay men,moscow-1980,GameTeam,GOLD,1,Soviet Union,,URS,1,1980
Swimming,4x200m freestyle relay men,moscow-1980,GameTeam,SILVER,2,German Democratic Republic (Germany),,GDR,1,1980
Swimming,4x200m freestyle relay men,moscow-1980,GameTeam,BRONZE,3,Brazil,BR,BRA,1,1980
Swimming,100m freestyle women,moscow-1980,Athlete,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Swimming,100m freestyle women,moscow-1980,Athlete,SILVER,2,German Democratic Republic (Germany),,GDR,1,1980
Swimming,100m freestyle women,moscow-1980,Athlete,BRONZE,3,German Democratic Republic (Germany),,GDR,1,1980
Swimming,4x100m medley relay women,moscow-1980,GameTeam,GOLD,1,German Democratic Republic (Germany),,GDR,1,1980
Swimming,4x100m medley relay women,moscow-1980,GameTeam,SILVER,2,Great Britain,GB,GBR,1,1980
Swimming,4x100m medley relay women,moscow-1980,GameTeam,BRONZE,3,Soviet Union,,URS,1,1980
Swimming,100m breaststroke men,moscow-1980,Athlete,GOLD,1,Great Britain,GB,GBR,1,1980
Swimming,100m breaststroke men,moscow-1980,Athlete,SILVER,2,Soviet Union,,URS,1,1980
